City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
390,Port Blair,IN,2022-02-05 13:34:13,11.6667,92.75,82.44,74,40,3.44
391,Mujiayingzi,CN,2022-02-05 13:34:13,42.1167,118.7833,9.99,65,0,8.19
392,Havre-Saint-Pierre,CA,2022-02-05 13:33:31,50.2334,-63.5986,5.59,60,100,13.8
393,Zhelyabovka,UA,2022-02-05 13:34:13,45.3988,34.7578,35.98,81,100,4.68
394,Ouadda,CF,2022-02-05 13:34:14,8.0777,22.4007,91.45,12,100,8.46
395,Eyrarbakki,IS,2022-02-05 13:34:14,63.863,-21.1481,29.44,70,100,1.5
396,Kijang,KR,2022-02-05 13:34:14,35.2442,129.2139,29.93,52,100,16.35
397,Harbour Breton,CA,2022-02-05 13:34:14,47.4833,-55.7983,45.0,98,100,1.3
398,Khash,IR,2022-02-05 13:34:15,28.2211,61.2158,61.54,16,0,16.67
399,Lasa,IT,2022-02-05 13:34:15,46.6166,10.7002,51.3,78,18,5.06
400,Carnarvon,AU,2022-02-05 13:34:15,-24.8667,113.6333,84.27,74,32,14.97
401,Birin,NP,2022-02-05 13:34:15,26.8865,88.0718,40.08,90,59,3.13
402,Hualmay,PE,2022-02-05 13:34:16,-11.0964,-77.6139,72.12,77,40,6.46
403,Katobu,ID,2022-02-05 13:34:16,-4.9408,122.5276,76.42,90,84,2.19
404,Ashland,US,2022-02-05 13:34:16,40.8167,-82.2665,13.66,97,81,4.36
405,Hope,US,2022-02-05 13:34:17,33.6671,-93.5916,24.85,63,0,0.63
406,Garowe,SO,2022-02-05 13:32:53,8.4054,48.4845,90.39,9,40,3.62
407,Bani,DO,2022-02-05 13:34:17,18.2833,-70.3333,73.74,49,2,10.85
408,Lagos,NG,2022-02-05 13:30:51,6.5833,3.75,91.72,29,2,9.06
409,El Alto,PE,2022-02-05 13:34:17,-4.2714,-81.2147,73.06,71,88,6.69
410,Bairiki,KI,2022-02-05 13:34:18,1.3292,172.9752,81.72,77,5,14.56
411,Gweta,BW,2022-02-05 13:34:18,-20.1833,25.2333,87.93,35,53,7.99
412,Salalah,OM,2022-02-05 13:34:18,17.0151,54.0924,78.89,65,0,13.8
413,Tombouctou,ML,2022-02-05 13:34:33,20.0,-3.0,79.86,7,0,10.29
414,Lorengau,PG,2022-02-05 13:34:34,-2.0226,147.2712,80.98,79,32,9.8
415,Mantua,IT,2022-02-05 13:32:32,45.1667,10.7833,57.43,74,7,1.01
416,Mananjary,MG,2022-02-05 13:34:34,-21.2167,48.3333,76.6,95,100,49.46
417,Moerai,PF,2022-02-05 13:34:34,-22.4333,-151.3333,78.82,73,60,10.2
418,Teknaf,BD,2022-02-05 13:34:35,20.8624,92.3058,68.32,86,87,2.3
419,Rock Sound,BS,2022-02-05 13:34:35,24.9,-76.2,75.15,61,0,4.27
420,Monrovia,LR,2022-02-05 13:34:35,6.3005,-10.7969,85.82,63,13,12.3
421,Rumboci,BA,2022-02-05 13:34:35,43.8322,17.5011,46.99,99,100,2.53
422,Zaraza,VE,2022-02-05 13:34:36,9.3503,-65.3245,82.33,58,81,5.7
423,Bara,NG,2022-02-05 13:34:36,10.3744,10.7288,82.18,12,0,10.96
424,Muros,ES,2022-02-05 13:34:36,42.7762,-9.0603,62.24,54,18,11.5
425,Olafsvik,IS,2022-02-05 13:34:36,64.8945,-23.7142,29.55,67,100,24.9
426,Tonantins,BR,2022-02-05 13:34:37,-2.8731,-67.8022,72.93,98,100,2.1
427,Victoria Point,AU,2022-02-05 13:34:37,-27.5833,153.3,71.56,75,89,3.0
428,Uruzgan,AF,2022-02-05 13:34:37,32.8333,66.0,44.65,41,63,4.65
429,Schweinfurt,DE,2022-02-05 13:34:37,50.05,10.2333,43.14,71,100,13.65
430,Ostersund,SE,2022-02-05 13:34:38,63.1792,14.6357,29.61,59,75,13.8
431,Ostrovnoy,RU,2022-02-05 13:34:38,68.0531,39.5131,15.66,80,100,32.68
432,Cabo San Lucas,MX,2022-02-05 13:34:38,22.8909,-109.9124,60.94,87,0,9.22
433,Changji,CN,2022-02-05 13:34:39,44.0167,87.3167,3.99,85,20,2.24
434,Haines Junction,CA,2022-02-05 13:33:35,60.7522,-137.5108,-5.85,77,99,3.44
435,Foso,GH,2022-02-05 13:34:39,5.7012,-1.2866,99.03,29,32,4.63
436,Tual,ID,2022-02-05 13:34:39,-5.6667,132.75,83.37,78,100,8.79
437,Sapa,PH,2022-02-05 13:34:39,5.1544,120.3241,80.62,81,99,8.75
438,Vostok,RU,2022-02-05 13:34:40,46.4856,135.8833,-8.18,99,100,2.86
439,Tommot,RU,2022-02-05 13:34:40,58.9564,126.2925,-2.34,98,100,3.56
440,Kayalpattinam,IN,2022-02-05 13:34:40,8.5667,78.1167,79.99,74,68,11.54
441,Bandarbeyla,SO,2022-02-05 13:34:40,9.4942,50.8122,77.38,63,10,12.44
442,Comodoro Rivadavia,AR,2022-02-05 13:34:41,-45.8667,-67.5,64.26,48,0,8.05
443,Noumea,NC,2022-02-05 13:34:41,-22.2763,166.4572,78.78,88,84,9.35
444,Goderich,CA,2022-02-05 13:30:03,43.7501,-81.7165,15.91,84,100,4.61
445,Ancud,CL,2022-02-05 13:34:42,-41.8697,-73.8203,64.22,58,5,1.21
446,Kiruna,SE,2022-02-05 13:34:42,67.8557,20.2251,22.12,93,100,13.8
447,Upata,VE,2022-02-05 13:34:42,8.0086,-62.3989,77.2,64,86,5.73
448,Hudiksvall,SE,2022-02-05 13:34:42,61.729,17.1036,31.03,72,47,9.19
449,Wufeng,CN,2022-02-05 13:34:43,27.45,104.8333,34.32,94,100,3.18
450,Providencia,MX,2022-02-05 13:34:43,28.7167,-111.5833,62.65,28,0,9.78
451,Fairbanks,US,2022-02-05 13:34:43,64.8378,-147.7164,2.61,80,20,0.0
452,Sorong,ID,2022-02-05 13:31:29,-0.8833,131.25,82.63,80,100,16.89
453,Sabang,ID,2022-02-05 13:34:44,5.8933,95.3214,82.72,76,64,18.79
454,Beringovskiy,RU,2022-02-05 13:34:44,63.05,179.3167,-6.93,92,91,13.98
455,Bagdarin,RU,2022-02-05 13:34:44,54.4333,113.6,-11.15,96,6,4.5
456,Salihorsk,BY,2022-02-05 13:34:44,52.7876,27.5415,33.37,98,100,19.44
457,Kincardine,GB,2022-02-05 13:34:45,56.0667,-3.7167,46.67,93,100,19.62
458,Hueytown,US,2022-02-05 13:31:41,33.4512,-86.9967,29.05,89,0,6.91
459,San Cristobal,VE,2022-02-05 13:34:45,7.7669,-72.225,66.38,68,83,3.11
460,Riyadh,SA,2022-02-05 13:34:45,24.6877,46.7219,68.14,20,0,14.27
461,Cordoba,AR,2022-02-05 13:34:45,-31.4135,-64.1811,75.42,54,0,7.0
462,Emerald,AU,2022-02-05 13:35:00,-23.5333,148.1667,75.34,46,75,9.22
463,Sioux Lookout,CA,2022-02-05 13:35:01,50.1001,-91.917,-5.42,84,100,5.75
464,Juneau,US,2022-02-05 13:30:22,58.3019,-134.4197,38.21,96,100,7.0
465,Gallup,US,2022-02-05 13:35:01,35.5281,-108.7426,6.64,78,0,0.0
466,Vysokogornyy,RU,2022-02-05 13:35:01,50.1167,139.15,-5.75,99,100,4.56
467,Cayenne,GF,2022-02-05 13:30:05,4.9333,-52.3333,83.08,81,100,5.01
468,Berlevag,NO,2022-02-05 13:35:02,70.8578,29.0864,23.43,82,100,21.45
469,Vilyuysk,RU,2022-02-05 13:35:02,63.7553,121.6247,-24.07,100,97,2.33
470,Bac Lieu,VN,2022-02-05 13:35:02,9.285,105.7244,79.14,70,81,19.93
471,Benjamin Aceval,PY,2022-02-05 13:35:02,-24.9667,-57.5667,77.59,98,100,8.1
472,Sinnamary,GF,2022-02-05 13:35:03,5.3833,-52.95,79.23,85,91,8.57
473,Puerto Carreno,CO,2022-02-05 13:35:03,6.189,-67.4859,80.58,61,0,11.5
474,Mao,ES,2022-02-05 13:35:03,39.8885,4.2658,57.76,72,40,12.66
475,Kashi,CN,2022-02-05 13:35:04,39.4547,75.9797,29.23,63,40,4.47
476,Turayf,SA,2022-02-05 13:35:04,31.6725,38.6637,53.85,62,75,20.71
477,Askarovo,RU,2022-02-05 13:35:04,53.3372,58.5089,7.75,92,100,8.95
478,Selikhino,RU,2022-02-05 13:35:04,50.3672,137.4996,-0.29,97,100,6.93
479,Tumbi,TZ,2022-02-05 13:35:05,-5.0667,32.7333,70.11,83,100,2.93
480,Simga,IN,2022-02-05 13:35:05,21.6333,81.7,70.32,20,1,5.01
481,Shirgaon,IN,2022-02-05 13:35:05,19.7,72.7,70.29,61,18,8.01
482,Nouadhibou,MR,2022-02-05 13:35:05,20.931,-17.0347,75.18,64,0,11.5
483,Manica,FR,2022-02-05 13:35:06,49.0,-1.1667,47.61,72,26,12.97
484,Nabire,ID,2022-02-05 13:35:06,-3.3667,135.4833,76.82,90,100,1.97
485,San Lazaro,BZ,2022-02-05 13:35:06,18.0387,-88.6622,73.11,93,16,5.61
486,Vestmannaeyjar,IS,2022-02-05 13:35:07,63.4427,-20.2734,29.39,86,75,23.02
487,Husavik,IS,2022-02-05 13:35:07,66.0449,-17.3389,12.11,93,96,3.83
488,Vaitape,PF,2022-02-05 13:35:07,-16.5167,-151.75,80.67,72,9,15.61
489,Taloqan,AF,2022-02-05 13:35:07,36.7361,69.5345,51.78,34,100,2.57
490,Taoudenni,ML,2022-02-05 13:35:08,22.6783,-3.9836,81.57,7,18,11.12
491,Porto Novo,BJ,2022-02-05 13:35:08,6.4965,2.6036,87.62,40,3,13.47
492,Store Heddinge,DK,2022-02-05 13:35:08,55.3097,12.3889,41.72,78,100,24.49
493,Kattivakkam,IN,2022-02-05 13:35:08,13.2167,80.3167,82.49,81,51,9.46
494,New Richmond,US,2022-02-05 13:35:09,45.123,-92.5366,4.73,78,100,9.22
495,Puerto Suarez,BO,2022-02-05 13:35:09,-18.95,-57.8,84.76,70,75,8.05
496,Muana,BR,2022-02-05 13:35:09,-1.5283,-49.2167,79.61,84,100,1.74
497,Campoverde,PE,2022-02-05 13:35:09,-8.4753,-74.8058,78.49,54,29,2.3
498,Manicore,BR,2022-02-05 13:35:10,-5.8092,-61.3003,82.31,73,100,1.7
499,Cockburn Town,TC,2022-02-05 13:30:43,21.4612,-71.1419,76.01,70,6,21.88
500,Ippy,CF,2022-02-05 13:35:10,6.2679,21.2247,97.34,11,81,5.77
501,Great Falls,US,2022-02-05 13:35:10,47.5002,-111.3008,39.16,56,0,8.99
502,Saint Anthony,US,2022-02-05 13:30:21,45.0205,-93.218,4.93,73,100,7.0
503,Young,UY,2022-02-05 13:35:11,-32.6833,-57.6333,76.23,50,0,14.99
504,Prince George,CA,2022-02-05 13:30:21,53.9166,-122.753,40.62,63,20,16.11
505,Abapo,BO,2022-02-05 13:35:11,-18.8333,-63.4667,66.7,99,100,2.98
506,Leningradskiy,RU,2022-02-05 13:35:11,69.3833,178.4167,-21.48,96,8,5.93
507,Cordele,US,2022-02-05 13:35:11,31.9635,-83.7824,37.51,69,0,9.22
508,Ibiapina,BR,2022-02-05 13:35:27,-3.9233,-40.8894,77.47,60,93,7.78
509,Paamiut,GL,2022-02-05 13:35:27,61.994,-49.6678,-1.39,78,99,8.39
510,Quatre Cocos,MU,2022-02-05 13:35:27,-20.2078,57.7625,82.51,80,100,15.88
511,Kitimat,CA,2022-02-05 13:35:27,54.0524,-128.6534,41.92,60,100,5.61
512,Brae,GB,2022-02-05 13:35:28,60.3964,-1.353,42.71,75,97,32.97
513,Fortuna,US,2022-02-05 13:35:28,40.5982,-124.1573,44.65,94,100,1.99
514,Curuca,BR,2022-02-05 13:35:28,-0.7289,-47.8481,79.95,88,100,3.65
515,Pokosnoye,RU,2022-02-05 13:35:28,55.5258,101.0536,24.33,94,100,10.78
516,Hambantota,LK,2022-02-05 13:35:29,6.1241,81.1185,80.94,83,5,5.75
517,Urucara,BR,2022-02-05 13:35:29,-2.5364,-57.76,82.4,71,100,0.56
518,Kenai,US,2022-02-05 13:35:18,60.5544,-151.2583,27.09,97,100,13.8
519,Luoyang,CN,2022-02-05 13:35:29,34.6836,112.4536,33.96,50,80,4.21
520,Serdobsk,RU,2022-02-05 13:35:29,52.4586,44.2169,16.11,96,100,8.16
521,Port Hedland,AU,2022-02-05 13:35:30,-20.3167,118.5667,86.05,70,97,13.8
522,Nishihara,JP,2022-02-05 13:35:30,26.1842,127.7558,58.28,58,40,14.97
523,Shingu,JP,2022-02-05 13:35:30,33.7333,135.9833,38.91,65,10,12.97
524,Trinidad,BO,2022-02-05 13:35:30,-14.8333,-64.9,82.38,78,75,13.8
525,Itarema,BR,2022-02-05 13:35:31,-2.9248,-39.9167,85.53,65,96,14.2
526,Iwanai,JP,2022-02-05 13:35:31,42.9744,140.5089,23.2,85,100,7.36
527,Nanchang,CN,2022-02-05 13:31:07,28.6833,115.8833,43.95,70,15,6.69
528,Sao Felix Do Xingu,BR,2022-02-05 13:35:31,-6.6447,-51.995,79.72,81,97,2.66
529,Pa Daet,TH,2022-02-05 13:35:31,19.5049,99.9924,68.02,94,51,3.6
530,Sanford,US,2022-02-05 13:35:32,28.8006,-81.2731,61.18,86,100,4.0
531,Taldom,RU,2022-02-05 13:35:32,56.7333,37.5333,17.67,97,83,3.22
532,Luderitz,NA,2022-02-05 13:33:31,-26.6481,15.1594,72.64,64,7,5.82
533,Kupang,ID,2022-02-05 13:35:32,-10.1667,123.5833,79.79,84,83,6.87
534,Eyl,SO,2022-02-05 13:35:32,7.9803,49.8164,78.85,56,11,17.83
535,Barra,BR,2022-02-05 13:35:33,-11.0894,-43.1417,88.39,46,68,6.38
536,Broken Hill,AU,2022-02-05 13:35:33,-31.95,141.4333,73.11,31,5,12.66
537,Milkovo,RU,2022-02-05 13:35:33,54.7167,158.6167,14.88,96,100,3.0
538,Felanitx,ES,2022-02-05 13:35:33,39.4696,3.1483,59.52,78,100,6.04
539,Praia,CV,2022-02-05 13:34:11,14.9215,-23.5087,81.14,39,0,17.27
540,Molchanovo,RU,2022-02-05 13:35:34,57.5817,83.7692,19.83,86,100,7.7
541,Arrecife,ES,2022-02-05 13:35:34,28.963,-13.5477,69.87,60,0,8.05
542,Kalmunai,LK,2022-02-05 13:35:34,7.4167,81.8167,76.53,77,5,10.04
543,Andra,RU,2022-02-05 13:35:34,62.5147,65.8878,10.31,95,100,2.3
544,Atar,MR,2022-02-05 13:35:35,20.5169,-13.0499,89.85,5,0,6.29
545,Jamame,SO,2022-02-05 13:35:35,0.0722,42.7506,82.54,65,100,15.66
546,Fredericksburg,US,2022-02-05 13:35:35,38.3032,-77.4605,34.02,63,0,5.01
547,Presidencia Roque Saenz Pena,AR,2022-02-05 13:35:36,-26.7852,-60.4388,83.89,54,18,7.09
548,Bang Saphan,TH,2022-02-05 13:35:36,11.2126,99.5117,75.47,88,15,3.15
549,Ler,SS,2022-02-05 13:35:36,8.3018,30.1418,92.46,9,97,9.48
550,Chiang Rai,TH,2022-02-05 13:35:36,19.9167,99.9167,67.98,100,40,5.75
551,Benton Harbor,US,2022-02-05 13:35:37,42.1167,-86.4542,20.32,85,100,3.44
552,Half Moon Bay,US,2022-02-05 13:35:52,37.4636,-122.4286,53.19,73,0,3.44
553,Ghanzi,BW,2022-02-05 13:35:52,-21.5667,21.7833,81.59,47,99,15.01
554,Nyurba,RU,2022-02-05 13:35:52,63.2842,118.3319,-20.11,100,92,3.33
555,Yurimaguas,PE,2022-02-05 13:35:53,-5.9,-76.0833,73.56,94,75,0.0
556,Sokoni,TZ,2022-02-05 13:35:53,-6.4333,39.55,84.49,71,100,11.14
557,Mogocha,RU,2022-02-05 13:35:53,53.7333,119.7667,-4.76,95,100,4.05
558,Muroto,JP,2022-02-05 13:35:53,33.2833,134.15,39.07,54,25,13.85
559,Ulaangom,MN,2022-02-05 13:35:54,49.9811,92.0667,-22.95,97,96,3.15
560,Oussouye,SN,2022-02-05 13:35:54,12.485,-16.5469,95.18,12,0,5.39
561,Gigmoto,PH,2022-02-05 13:35:54,13.7796,124.39,76.5,83,99,13.33
562,Port Augusta,AU,2022-02-05 13:35:55,-32.5,137.7667,79.7,40,16,5.21
563,Maltahohe,NA,2022-02-05 13:35:55,-24.8333,16.9833,89.6,22,26,13.15
564,Marneuli,GE,2022-02-05 13:35:55,41.4759,44.8089,38.14,31,12,16.73
565,Derzhavinsk,KZ,2022-02-05 13:35:55,51.1,66.3167,18.88,80,100,13.24
566,Homer,US,2022-02-05 13:35:56,59.6425,-151.5483,38.77,92,100,4.61
567,Chara,RU,2022-02-05 13:35:56,56.9064,118.2631,-15.27,79,78,1.79
568,Lukovetskiy,RU,2022-02-05 13:35:56,64.2956,41.9211,4.98,93,100,8.03
569,Suntar,RU,2022-02-05 13:35:56,62.1444,117.6319,-20.31,100,31,3.15
570,Mulege,MX,2022-02-05 13:35:57,26.8833,-111.9833,52.56,48,0,6.31
571,Mwanza,TZ,2022-02-05 13:35:57,-2.5167,32.9,73.45,73,75,11.5
572,Glenwood Springs,US,2022-02-05 13:32:12,39.5505,-107.3248,25.83,48,0,12.66
573,Gladstone,AU,2022-02-05 13:32:02,-23.85,151.25,75.13,57,100,14.97
574,Turan,VN,2022-02-05 13:35:57,16.0678,108.2208,67.98,77,75,2.3
575,Borovichi,RU,2022-02-05 13:35:58,58.3878,33.9155,17.76,89,100,12.12
576,Biak,ID,2022-02-05 13:35:58,-0.9131,122.8766,76.42,86,100,4.25
577,Egvekinot,RU,2022-02-05 13:35:58,66.3167,-179.1667,-10.34,86,7,13.13
578,Namatanai,PG,2022-02-05 13:35:58,-3.6667,152.4333,80.51,79,97,8.66
579,Belyy Yar,RU,2022-02-05 13:35:59,53.6039,91.3903,-0.51,78,100,0.0
580,Plato,CO,2022-02-05 13:35:59,9.7903,-74.7824,83.59,59,16,8.05
581,Saint-Francois,FR,2022-02-05 13:35:59,46.4154,3.9054,47.41,64,75,3.44
582,Almaznyy,RU,2022-02-05 13:35:59,48.0448,40.045,30.34,83,98,9.71
583,Mikhaylovka,RU,2022-02-05 13:36:00,50.06,43.2379,20.79,92,100,10.87
584,Strezhevoy,RU,2022-02-05 13:36:00,60.7333,77.5889,12.18,96,100,1.3
